Y,T,value
10,1,0.6050210442774246
10,2,0.6830609296128802
10,3,0.7775546840304491
10,4,0.5726039361925346
10,5,0.7661077855547841
10,6,0.6005641978320292
10,7,0.8687808447955565
10,8,0.6252671391250139
10,9,0.8917547052973297
10,10,0.6340714191889812
10,11,0.8690310433906915
10,12,0.6238347521678665
10,13,0.84668705785217
10,14,0.6075822684255627
10,15,0.7755656051991268
10,16,0.5894663263965773
10,17,0.7044921451856956
10,18,0.8762173725394532
10,19,0.6613233629193171
10,20,0.8160560071675536
10,21,0.6583438103995046
10,22,0.8753330768797734
10,23,0.627912780769736
10,24,0.8071781976944199
10,25,0.7171656564898388
10,26,0.9168915326540443
10,27,0.6760553689491035
10,28,0.9207312210316939
10,29,0.6580168321104877
10,30,0.9293664346074696
10,31,0.6709033628776174
10,32,0.9216096526618004
10,33,0.8254376911673641
10,34,0.7086487399373254
10,35,0.9011857707509882
10,36,0.6558518323919611
10,37,0.8900076936068004
10,38,0.6258217460108961
10,39,0.8922870028084792
10,40,0.688093333174116
10,41,0.9257559726494443
10,42,0.7027435981856053
10,43,0.9117690291669013
10,44,0.6655141893878264
10,45,0.8128107935673942
10,46,0.7201000168884053
10,47,0.9294852789401588
10,48,0.6765286612915669
10,49,0.9160763543562703
10,50,0.6561661443770993
10,51,0.9054648064401116
10,52,0.6964177816141562
10,53,0.9178723111469728
10,54,0.788747943680296
10,55,0.8937987384629407
10,56,0.7465167664333565
10,57,0.7988074909459383
10,58,0.8017408460822921
10,59,0.6015387213600796
10,60,0.7639032231834016
10,61,0.7295257716075293
10,62,0.8864498695839822
10,63,0.8944796360682721
10,64,0.6972956659348358
10,65,0.9012666303878705
10,66,0.8842557842787713
10,67,0.6253377681034321
10,68,0.9064972107324475
10,69,0.6892611635485667
10,70,0.9093155191933597
10,71,0.6636411401549981
10,72,0.854618978814434
10,73,0.598673113450468
10,74,0.7507485852609793
10,75,0.6620984573171621
10,76,0.7262983743346281
10,77,0.6856661224847223
10,78,0.8724206088582814
10,79,0.7647753440007291
10,80,0.8222526630512972
10,81,0.7257328519218011
10,82,0.8586909609502542
10,83,0.7390063779791877
10,84,0.8488300088195005
10,85,0.696495490354292
10,86,0.7534560914869034
10,87,0.7772982304704358
10,88,0.5954902840493278
10,89,0.7630342298485137
10,90,0.7016260333109994
10,91,0.8831495576536953
10,92,0.7480946930197271
10,93,0.8239301664446154
10,94,0.6450831284832336
10,95,0.84687220481257
10,96,0.772475652549211
10,97,0.6821195573986851
10,98,0.8318370563777855
10,99,0.6744607438404233
10,100,0.723339775947158
10,101,0.6304806523511371
10,102,0.7155367072613887
10,103,0.7725913693994607
10,104,0.622573144706338
10,105,0.8571750255336602
10,106,0.8800766858694088
10,107,0.6952075902555345
10,108,0.8486423598731493
10,109,0.7468328721216584
10,110,0.859193592056552
10,111,0.7306587103513416
10,112,0.84498946038418
10,113,0.7205782089533567
10,114,0.8095292826180782
10,115,0.669364764163908
10,116,0.6948774518345366
10,117,0.6081161480748873
10,118,0.6850054418194442
10,119,0.6497182138322294
10,120,0.8454010370731768
10,121,0.6190820213544502
10,122,0.6743727833968212
10,123,0.8135091157177439
10,124,0.7172714175209904
10,125,0.8198007168189752
10,126,0.7370654805077616
10,127,0.7000630969582106
10,128,0.812588742314212
10,129,0.670595410106772
10,130,0.7134037642378638
10,131,0.6648683642641346
10,132,0.8509823422341484
10,133,0.7231752703708569
10,134,0.8395935106824375
10,135,0.7067663529354997
10,136,0.8335728984881747
10,137,0.6586149631269821
10,138,0.8437860051415811
10,139,0.7154819763187029
10,140,0.8074805209968746
10,141,0.6517323861108874
10,142,0.7151207520969769
10,143,0.6886209678932654
10,144,0.5485658929275112
10,145,0.6937193897656265
10,146,0.6333125132359525
10,147,0.8117224296785575
10,148,0.704692683150584
10,149,0.813622375260363
10,150,0.6899530073424353
10,151,0.8122243906100467
10,152,0.8387939176721524
10,153,0.629430860745717
10,154,0.8176099153703253
10,155,0.6959877343818126
10,156,0.79372924133531
10,157,0.6375785779962845
10,158,0.69236128051641
10,159,0.6032801035822183
10,160,0.6714025686460057
10,161,0.6310490569536629
10,162,0.803766114353268
10,163,0.8177709807159433
10,164,0.6260617092089573
10,165,0.8094341550272195
10,166,0.6749745110181207
10,167,0.8052368129702951
10,168,0.6749533223245952
10,169,0.804261038449269
10,170,0.6388483358665941
10,171,0.7235217954251187
10,172,0.5933030771746503
10,173,0.6671107691730311
10,174,0.5710122253288548
10,175,0.6430354093561764
10,176,0.5618573023587473
10,177,0.6514742505435117
10,178,0.5909487530727515
10,179,0.7587350584526469
10,180,0.6210687545739431
10,181,0.7543604923908352
10,182,0.6195323788256929
10,183,0.7541986451746073
10,184,0.6147789964534349
10,185,0.735442090492662
10,186,0.5620323631882808
10,187,0.6332176164830835
10,188,0.48637355901246615
10,189,0.651602924106724
10,190,0.5923061724361359
10,191,0.7765992381452779
10,192,0.6298038130265898
10,193,0.7573488018614775
10,194,0.6152915126381565
10,195,0.7591971439830365
10,196,0.6191582537389053
10,197,0.7559531628229909
10,198,0.6145338800172637
10,199,0.7451539659604811
10,200,0.5709031543787881
10,201,0.6588424874744329
10,202,0.5389240209416225
10,203,0.6455332253309397
10,204,0.5914073201853971
10,205,0.7647421703477135
10,206,0.6215109024037829
10,207,0.7532580548310222
10,208,0.6136730404758777
10,209,0.7528569552081965
10,210,0.6245685454005587
10,211,0.7560938995327541
10,212,0.6099787018445892
10,213,0.7374415942654482
10,214,0.5627146234823891
10,215,0.6507027453040852
10,216,0.5229097711693271
10,217,0.638698842206001
10,218,0.5734614350140425
10,219,0.7656522677375166
10,220,0.6136983730836352
10,221,0.763858395935107
10,222,0.6394794618228219
10,223,0.771045767578015
10,224,0.627537814022233
10,225,0.7778987070987596
10,226,0.6360465285987419
10,227,0.7550712127751403
10,228,0.5806327522470961
10,229,0.6614850537614233
10,230,0.5338183611813305
10,231,0.648036253776435
10,232,0.5304284494567563
10,233,0.6423077484419925
10,234,0.5669262477091191
10,235,0.7553620686419846
10,236,0.5853078917104738
10,237,0.7589578915764388
10,238,0.6261868795856711
10,239,0.7658539903548442
10,240,0.61269632771012
10,241,0.7494615517733868
10,242,0.578320291731562
10,243,0.6465131698285513
10,244,0.5340688390159688
10,245,0.6314973447674092
10,246,0.5398365309607358
10,247,0.7269121427633184
10,248,0.600200367374937
10,249,0.7358958360698805
10,250,0.6942322968856529
10,251,0.5010555253232253
10,252,0.7328083711900867
10,253,0.5960563228312472
10,254,0.7683450301176558
10,255,0.6074158863597979
10,256,0.7345166163141995
10,257,0.5993000694301103
10,258,0.49110231246051556
10,259,0.6368778432166247
10,260,0.518052380547648
10,261,0.6169230159772653
10,262,0.5275259352495658
10,263,0.7448417863497333
10,264,0.5691854447929583
10,265,0.7429874735798813
10,266,0.5942454323118975
10,267,0.7567483252331538
10,268,0.6019696102531384
10,269,0.7415206132367567
10,270,0.5922118650428777
10,271,0.7228049764500571
10,272,0.5551848744226444
10,273,0.6099887240042239
10,274,0.498936896546249
10,275,0.5812084933324917
10,276,0.4996666103719828
10,277,0.6206301251618472
10,278,0.5454837589836932
10,279,0.7192584113640202
10,280,0.5627846567498666
10,281,0.7020491264941547
10,282,0.569451220656396
10,283,0.7161997335384962
10,284,0.5743066371432324
10,285,0.7240012384830459
10,286,0.5437303359541636
10,287,0.61971252181419
10,288,0.5017845414797997
10,289,0.6193939877277589
10,290,0.5199377005498115
10,291,0.7162986757102087
10,292,0.5695867248474631
10,293,0.7297445756660257
10,294,0.5731737066296373
10,295,0.7344538060418792
10,296,0.5777585958854841
10,297,0.7311428446329274
10,298,0.5597728911609303
10,299,0.7248953857124093
10,300,0.514331018102762
10,301,0.6018821189319021
10,302,0.48023788524998856
10,303,0.5855416486836427
10,304,0.5209059691129834
10,305,0.7186433398176468
10,306,0.5525106707295069
10,307,0.7190660711940101
10,308,0.5616654648198437
10,309,0.7345142707023701
10,310,0.5512433186149198
10,311,0.7169878591131711
10,312,0.5399713907529485
10,313,0.7242357996659848
10,314,0.5470254514520901
10,315,0.6291268694526279
10,316,0.5003021148036253
10,317,0.612657390553752
10,318,0.5364144508453583
10,319,0.7178275881480926
10,320,0.5615019421665945
10,321,0.6869640276969844
10,322,0.7197425456456062
10,323,0.7160308494867802
10,324,0.5451447278585069
10,325,0.7356294415835426
10,326,0.7311225159970727
10,327,0.5502271273977567
10,328,0.7276697753842113
10,329,0.5629580979902797
