Y,T,PV,Wind
10,1,0.0,0.45444999999999997
10,2,0.003833333333333333,0.4946166666666667
10,3,0.07150000000000001,0.5809500000000001
10,4,0.046000000000000006,0.663175
10,5,0.0,0.6865
10,6,0.0,0.74535
10,7,0.0,0.8280571428571429
10,8,0.0,0.7604000000000001
10,9,0.044,0.76566
10,10,0.013,0.7139
10,11,0.0,0.65175
10,12,0.0,0.5743499999999999
10,13,0.0,0.60465
10,14,0.0,0.5388
10,15,0.0,0.45712
10,16,0.04466666666666667,0.42769999999999997
10,17,0.09266666666666667,0.4847666666666666
10,18,0.0035,0.37215
10,19,0.0,0.33485
10,20,0.0,0.41695
10,21,0.0,0.557
10,22,0.0,0.6661
10,23,0.0,0.7543799999999999
10,24,0.0002,0.8422000000000001
10,25,0.0375,0.87205
10,26,0.05525,0.890775
10,27,0.003,0.8619
10,28,0.0,0.8064
10,29,0.0,0.72635
10,30,0.0,0.62365
10,31,0.0,0.5147
10,32,0.0,0.4229
10,33,0.0,0.30578
10,34,0.0005,0.28874999999999995
10,35,0.039400000000000004,0.3155
10,36,0.0175,0.38370000000000004
10,37,0.0,0.42505
10,38,0.0,0.36945
10,39,0.0,0.3354
10,40,0.0,0.2819625
10,41,0.013999999999999999,0.2637
10,42,0.08825000000000001,0.21795000000000003
10,43,0.015,0.1606
10,44,0.0,0.104275
10,45,0.0,0.0975
10,46,0.0,0.1085625
10,47,0.0,0.1074
10,48,0.031000000000000003,0.10616666666666667
10,49,0.009000000000000001,0.1548
10,50,0.0,0.1990333333333333
10,51,0.0,0.2131
10,52,0.0,0.22025
10,53,0.0,0.17945
10,54,0.011666666666666667,0.14646666666666666
10,55,0.10250000000000001,0.12202499999999998
10,56,0.0285,0.13085
10,57,0.0,0.17221999999999998
10,58,0.0,0.1921
10,59,0.0,0.2068
10,60,0.013,0.17156666666666665
10,61,0.1246,0.13016
10,62,0.008,0.13835
10,63,0.0,0.1334
10,64,0.0,0.11085
10,65,0.0,0.0785
10,66,0.0005714285714285715,0.07097142857142857
10,67,0.0885,0.06655
10,68,0.19266666666666668,0.05783333333333333
10,69,0.11,0.0731
10,70,0.0125,0.11535
10,71,0.0,0.15234999999999999
10,72,0.0,0.1568
10,73,0.0,0.1436
10,74,0.0,0.13287999999999997
10,75,0.0016,0.10028000000000001
10,76,0.071,0.0664
10,77,0.152,0.0566
10,78,0.22599999999999998,0.05136666666666667
10,79,0.126,0.066
10,80,0.0145,0.1074
10,81,0.0,0.1775
10,82,0.0,0.27565
10,83,0.0,0.3395
10,84,0.0,0.41905000000000003
10,85,0.0,0.51935
10,86,0.0,0.6150500000000001
10,87,0.0,0.5486
10,88,0.0045,0.46715
10,89,0.043666666666666666,0.41475
10,90,0.0,0.48372499999999996
10,91,0.0,0.47025
10,92,0.0,0.43855
10,93,0.0,0.36214999999999997
10,94,0.0,0.2827
10,95,0.0,0.284
10,96,0.019,0.3484333333333334
10,97,0.033,0.5162
10,98,0.038000000000000006,0.66205
10,99,0.009333333333333334,0.7629
10,100,0.0,0.8048
10,101,0.0,0.8316
10,102,0.0,0.8317000000000001
10,103,0.0,0.8076375000000001
10,104,0.0,0.6992
10,105,0.01,0.6216
10,106,0.12666666666666668,0.5245333333333333
10,107,0.133,0.664
10,108,0.074,0.7678
10,109,0.012666666666666666,0.8652000000000001
10,110,0.0,0.8753
10,111,0.0,0.8657999999999999
10,112,0.0,0.83295
10,113,0.0,0.7565500000000001
10,114,0.0,0.60045
10,115,0.0,0.75795
10,116,0.0,0.844
10,117,0.018166666666666668,0.9153666666666668
10,118,0.006333333333333334,0.8336666666666668
10,119,0.0,0.76475
10,120,0.0,0.75115
10,121,0.0,0.7318
10,122,0.0,0.6957
10,123,0.0,0.6456428571428571
10,124,0.016,0.7065
10,125,0.11424999999999999,0.766325
10,126,0.025333333333333333,0.7676666666666666
10,127,0.0,0.7468
10,128,0.0,0.74695
10,129,0.0,0.7354
10,130,0.0,0.7191
10,131,0.0007142857142857143,0.7206285714285714
10,132,0.0655,0.7297499999999999
10,133,0.135,0.6975
10,134,0.0895,0.63255
10,135,0.008,0.60225
10,136,0.0,0.5662
10,137,0.0,0.5006999999999999
10,138,0.0,0.4355
10,139,0.0,0.36246
10,140,0.0,0.39954999999999996
10,141,0.0016666666666666668,0.47700000000000004
10,142,0.022,0.5727
10,143,0.041,0.6472
10,144,0.045,0.7348
10,145,0.017,0.86112
10,146,0.0,0.7550666666666667
10,147,0.0,0.6914
10,148,0.0,0.6773250000000001
10,149,0.0,0.73826
10,150,0.006999999999999999,0.7120666666666667
10,151,0.059,0.65635
10,152,0.038200000000000005,0.72386
10,153,0.0,0.6922999999999999
10,154,0.0,0.6409
10,155,0.0,0.5472999999999999
10,156,0.0,0.38676666666666665
10,157,0.0,0.2965
10,158,0.013,0.31103333333333333
10,159,0.09375,0.4215
10,160,0.026,0.4091
10,161,0.0,0.42123333333333335
10,162,0.0,0.39925
10,163,0.0,0.3727
10,164,0.0,0.2973875
10,165,0.004,0.2632
10,166,0.0855,0.2327
10,167,0.16424999999999998,0.261225
10,168,0.0185,0.3133
10,169,0.0,0.30885
10,170,0.0,0.29300000000000004
10,171,0.0,0.30925
10,172,0.0,0.29934999999999995
10,173,0.0,0.2835
10,174,0.054,0.3083
10,175,0.142,0.3272
10,176,0.21799999999999997,0.4244666666666666
10,177,0.137,0.4795
10,178,0.022,0.50815
10,179,0.0,0.5066333333333334
10,180,0.0,0.4806
10,181,0.0,0.4666
10,182,0.0,0.45913750000000003
10,183,0.0,0.4766
10,184,0.016,0.5313
10,185,0.0205,0.6634833333333333
10,186,0.0,0.6417666666666667
10,187,0.0,0.60385
10,188,0.0,0.55775
10,189,0.0006000000000000001,0.49260000000000004
10,190,0.036000000000000004,0.4376
10,191,0.08233333333333333,0.3921666666666666
10,192,0.018,0.2741
10,193,0.0,0.2696
10,194,0.0,0.38835
10,195,0.0,0.41159999999999997
10,196,0.0,0.44087499999999996
10,197,0.0013333333333333333,0.2957666666666667
10,198,0.0455,0.26615
10,199,0.10500000000000001,0.38375000000000004
10,200,0.106,0.5022
10,201,0.065,0.5951
10,202,0.01,0.6872
10,203,0.0,0.689375
10,204,0.0,0.6401
10,205,0.0,0.5965666666666666
10,206,0.0,0.53835
10,207,0.0,0.4676
10,208,0.0,0.4032
10,209,0.004,0.33840000000000003
10,210,0.0835,0.24253333333333335
10,211,0.008,0.267
10,212,0.0,0.30985
10,213,0.0,0.33265
10,214,0.0,0.3061
10,215,0.0,0.24963333333333335
10,216,0.0,0.19286
10,217,0.0115,0.14955000000000002
10,218,0.13633333333333333,0.15456666666666666
10,219,0.0745,0.21135
10,220,0.022,0.3004
10,221,0.0025,0.43320000000000003
10,222,0.0,0.52385
10,223,0.0,0.53235
10,224,0.0,0.44635
10,225,0.0,0.41323750000000004
10,226,0.0055,0.43145
10,227,0.10450000000000001,0.3851
10,228,0.20433333333333334,0.3628
10,229,0.132,0.3174
10,230,0.025,0.27425
10,231,0.0,0.23399999999999999
10,232,0.0,0.1968
10,233,0.0,0.1562
10,234,0.0,0.0832
10,235,0.01833333333333333,0.10310000000000001
10,236,0.0876,0.11291999999999999
10,237,0.0075,0.13824999999999998
10,238,0.0,0.141625
10,239,0.0,0.1351
10,240,0.0,0.1055375
10,241,0.01,0.07393333333333334
10,242,0.0608,0.06386
10,243,0.007,0.07680000000000001
10,244,0.0,0.09233333333333332
10,245,0.0,0.09975
10,246,0.0,0.11252499999999999
10,247,0.0017142857142857144,0.11844285714285714
10,248,0.0805,0.07335
10,249,0.0145,0.06955
10,250,0.0,0.101775
10,251,0.0,0.11845
10,252,0.0,0.12203333333333333
10,253,0.0027142857142857142,0.1545
10,254,0.0965,0.1527
10,255,0.2066666666666667,0.19176666666666667
10,256,0.121,0.1562
10,257,0.022,0.1442
10,258,0.0,0.14653333333333332
10,259,0.0,0.1567
10,260,0.0,0.1868
10,261,0.0,0.28672
10,262,0.0145,0.35705
10,263,0.079,0.3776
10,264,0.18533333333333335,0.3922666666666667
10,265,0.1255,0.3433
10,266,0.0145,0.3594
10,267,0.0,0.3014666666666667
10,268,0.0,0.23299999999999998
10,269,0.0,0.20585
10,270,0.0,0.27285
10,271,0.0,0.36319999999999997
10,272,0.0,0.4371
10,273,0.0025,0.534
10,274,0.0325,0.5854
10,275,0.057999999999999996,0.64905
10,276,0.034,0.709275
10,277,0.0,0.7114666666666668
10,278,0.0,0.7342500000000001
10,279,0.0,0.78405
10,280,0.0,0.8763200000000001
10,281,0.006,0.9070499999999999
10,282,0.086,0.90855
10,283,0.17866666666666667,0.9112666666666667
10,284,0.103,0.9092
10,285,0.0205,0.9025000000000001
10,286,0.0,0.9009333333333333
10,287,0.0,0.91
10,288,0.0,0.9065
10,289,0.0,0.8542
10,290,0.02,0.7794
10,291,0.121,0.7444
10,292,0.2004,0.7645000000000002
10,293,0.058,0.7027
10,294,0.00075,0.64175
10,295,0.0,0.6145
10,296,0.0,0.5828
10,297,0.0,0.48729999999999996
10,298,0.0,0.40805
10,299,0.0,0.33149999999999996
10,300,0.0095,0.2845
10,301,0.08499999999999999,0.26825
10,302,0.163,0.34709999999999996
10,303,0.11000000000000001,0.45245
10,304,0.0195,0.5393
10,305,0.0,0.5375
10,306,0.0,0.45999999999999996
10,307,0.0,0.4435833333333333
10,308,0.0005,0.495275
10,309,0.074,0.5571
10,310,0.173,0.6112
10,311,0.2635,0.61625
10,312,0.147,0.5722
10,313,0.0335,0.5078
10,314,0.0,0.4229
10,315,0.0,0.33935000000000004
10,316,0.0,0.25555
10,317,0.0,0.1820166666666667
10,318,0.007000000000000001,0.12344000000000002
10,319,0.105,0.1364
10,320,0.17125,0.18635
10,321,0.103,0.2364
10,322,0.025500000000000002,0.2542
10,323,0.0,0.30583333333333335
10,324,0.0,0.33435000000000004
10,325,0.0,0.3457
10,326,0.0,0.38582
10,327,0.0335,0.38545
10,328,0.166,0.3839
10,329,0.25725000000000003,0.435575
